호선,역외부코드,역코드,역명,상하선,승강장위치,연단간격,높이차,승강장선형
7,731,2733,학동,상선,본선 장암 방면 4-4,좁음,낮음,직선
7,731,2733,학동,상선,본선 장암 방면 5-1,좁음,낮음,직선
7,731,2733,학동,상선,본선 장암 방면 5-2,좁음,낮음,직선
7,731,2733,학동,상선,본선 장암 방면 5-3,좁음,낮음,직선
7,731,2733,학동,상선,본선 장암 방면 5-4,좁음,낮음,직선
7,731,2733,학동,상선,본선 장암 방면 6-1,좁음,낮음,직선
7,731,2733,학동,상선,본선 장암 방면 6-2,좁음,낮음,직선
7,731,2733,학동,상선,본선 장암 방면 6-3,좁음,낮음,직선
7,731,2733,학동,상선,본선 장암 방면 6-4,좁음,낮음,직선
7,731,2733,학동,상선,본선 장암 방면 7-1,좁음,낮음,직선
7,731,2733,학동,상선,본선 장암 방면 7-2,좁음,보통,직선
7,731,2733,학동,상선,본선 장암 방면 7-3,좁음,낮음,직선
7,731,2733,학동,상선,본선 장암 방면 7-4,좁음,낮음,직선
7,731,2733,학동,상선,본선 장암 방면 8-1,좁음,낮음,직선
7,731,2733,학동,상선,본선 장암 방면 8-2,좁음,낮음,직선
7,731,2733,학동,상선,본선 장암 방면 8-3,좁음,보통,직선
7,731,2733,학동,상선,본선 장암 방면 8-4,좁음,낮음,직선
7,731,2733,학동,하선,본선 석남 방면 1-1,좁음,낮음,직선
7,731,2733,학동,하선,본선 석남 방면 1-2,좁음,낮음,직선
7,731,2733,학동,하선,본선 석남 방면 1-3,좁음,보통,직선
7,731,2733,학동,하선,본선 석남 방면 1-4,좁음,낮음,직선
7,731,2733,학동,하선,본선 석남 방면 2-1,좁음,보통,직선
7,731,2733,학동,하선,본선 석남 방면 2-2,좁음,낮음,직선
7,731,2733,학동,하선,본선 석남 방면 2-3,좁음,보통,직선
7,749,2751,천왕,하선,본선 석남 방면 5-3,보통,보통,곡선
7,749,2751,천왕,하선,본선 석남 방면 5-4,좁음,보통,곡선
7,749,2751,천왕,하선,본선 석남 방면 6-1,좁음,낮음,곡선
7,749,2751,천왕,하선,본선 석남 방면 6-2,보통,보통,곡선
7,749,2751,천왕,하선,본선 석남 방면 6-3,보통,보통,곡선
7,749,2751,천왕,하선,본선 석남 방면 6-4,좁음,보통,곡선
7,749,2751,천왕,하선,본선 석남 방면 7-1,좁음,보통,곡선
7,749,2751,천왕,하선,본선 석남 방면 7-2,좁음,보통,곡선
7,749,2751,천왕,하선,본선 석남 방면 7-3,좁음,보통,곡선
7,749,2751,천왕,하선,본선 석남 방면 7-4,좁음,낮음,곡선
7,749,2751,천왕,하선,본선 석남 방면 8-1,좁음,낮음,곡선
7,749,2751,천왕,하선,본선 석남 방면 8-2,좁음,보통,곡선
7,749,2751,천왕,하선,본선 석남 방면 8-3,좁음,보통,곡선
7,749,2751,천왕,하선,본선 석남 방면 8-4,좁음,낮음,곡선
7,750,2752,온수,상선,본선 장암 방면 1-1,좁음,낮음,곡선
7,750,2752,온수,상선,본선 장암 방면 1-2,좁음,낮음,곡선
7,750,2752,온수,상선,본선 장암 방면 1-3,좁음,낮음,곡선
7,750,2752,온수,상선,본선 장암 방면 1-4,좁음,낮음,곡선
7,750,2752,온수,상선,본선 장암 방면 2-1,좁음,낮음,곡선
7,750,2752,온수,상선,본선 장암 방면 2-2,좁음,낮음,곡선
7,750,2752,온수,상선,본선 장암 방면 2-3,좁음,낮음,곡선
7,750,2752,온수,상선,본선 장암 방면 2-4,좁음,낮음,곡선
7,750,2752,온수,상선,본선 장암 방면 3-1,좁음,낮음,곡선
7,750,2752,온수,상선,본선 장암 방면 3-2,좁음,낮음,곡선
7,750,2752,온수,상선,본선 장암 방면 3-3,좁음,낮음,곡선
7,750,2752,온수,상선,본선 장암 방면 3-4,좁음,낮음,곡선
7,750,2752,온수,상선,본선 장암 방면 4-1,좁음,낮음,곡선
7,750,2752,온수,상선,본선 장암 방면 4-2,좁음,낮음,곡선
7,750,2752,온수,상선,본선 장암 방면 4-3,좁음,낮음,곡선
7,750,2752,온수,상선,본선 장암 방면 4-4,좁음,낮음,곡선
7,750,2752,온수,상선,본선 장암 방면 5-1,좁음,낮음,곡선
7,750,2752,온수,상선,본선 장암 방면 5-2,좁음,낮음,곡선
7,750,2752,온수,상선,본선 장암 방면 5-3,좁음,낮음,곡선
7,750,2752,온수,상선,본선 장암 방면 5-4,좁음,낮음,곡선
7,750,2752,온수,상선,본선 장암 방면 6-1,좁음,낮음,곡선
7,750,2752,온수,상선,본선 장암 방면 6-2,좁음,낮음,곡선
7,750,2752,온수,상선,본선 장암 방면 6-3,좁음,낮음,곡선
7,750,2752,온수,상선,본선 장암 방면 6-4,좁음,낮음,곡선
7,750,2752,온수,상선,본선 장암 방면 7-1,좁음,낮음,곡선
7,750,2752,온수,상선,본선 장암 방면 7-2,좁음,낮음,곡선
7,750,2752,온수,상선,본선 장암 방면 7-3,좁음,낮음,곡선
7,750,2752,온수,상선,본선 장암 방면 7-4,좁음,낮음,곡선
7,750,2752,온수,상선,본선 장암 방면 8-1,좁음,낮음,곡선
7,750,2752,온수,상선,본선 장암 방면 8-2,좁음,낮음,곡선
7,750,2752,온수,상선,본선 장암 방면 8-3,좁음,낮음,곡선
7,750,2752,온수,상선,본선 장암 방면 8-4,좁음,낮음,곡선
7,750,2752,온수,하선,본선 석남 방면 1-1,좁음,보통,곡선
7,750,2752,온수,하선,본선 석남 방면 1-2,좁음,보통,곡선
7,750,2752,온수,하선,본선 석남 방면 1-3,좁음,낮음,곡선
7,750,2752,온수,하선,본선 석남 방면 1-4,좁음,낮음,곡선
7,750,2752,온수,하선,본선 석남 방면 2-1,좁음,낮음,곡선
7,750,2752,온수,하선,본선 석남 방면 2-2,좁음,보통,곡선
7,750,2752,온수,하선,본선 석남 방면 2-3,좁음,보통,곡선
7,750,2752,온수,하선,본선 석남 방면 2-4,좁음,낮음,곡선
7,750,2752,온수,하선,본선 석남 방면 3-1,좁음,보통,곡선
7,750,2752,온수,하선,본선 석남 방면 3-2,좁음,보통,곡선
7,750,2752,온수,하선,본선 석남 방면 3-3,좁음,보통,곡선
7,750,2752,온수,하선,본선 석남 방면 3-4,좁음,보통,곡선
7,750,2752,온수,하선,본선 석남 방면 4-1,좁음,낮음,곡선
7,750,2752,온수,하선,본선 석남 방면 4-2,좁음,낮음,곡선
7,750,2752,온수,하선,본선 석남 방면 4-3,좁음,보통,곡선
7,750,2752,온수,하선,본선 석남 방면 4-4,좁음,낮음,곡선
7,750,2752,온수,하선,본선 석남 방면 5-1,좁음,낮음,곡선
7,750,2752,온수,하선,본선 석남 방면 5-2,좁음,낮음,곡선
7,750,2752,온수,하선,본선 석남 방면 5-3,좁음,보통,곡선
7,750,2752,온수,하선,본선 석남 방면 5-4,좁음,보통,곡선
7,750,2752,온수,하선,본선 석남 방면 6-1,좁음,낮음,곡선
7,750,2752,온수,하선,본선 석남 방면 6-2,좁음,낮음,곡선
7,750,2752,온수,하선,본선 석남 방면 6-3,좁음,보통,곡선
7,750,2752,온수,하선,본선 석남 방면 6-4,좁음,보통,곡선
7,750,2752,온수,하선,본선 석남 방면 7-1,좁음,보통,곡선
7,750,2752,온수,하선,본선 석남 방면 7-2,좁음,보통,곡선
7,750,2752,온수,하선,본선 석남 방면 7-3,좁음,보통,곡선
7,750,2752,온수,하선,본선 석남 방면 7-4,좁음,보통,곡선
7,750,2752,온수,하선,본선 석남 방면 8-1,좁음,보통,곡선
7,750,2752,온수,하선,본선 석남 방면 8-2,좁음,보통,곡선
7,750,2752,온수,하선,본선 석남 방면 8-3,좁음,보통,곡선
7,750,2752,온수,하선,본선 석남 방면 8-4,보통,낮음,곡선
7,750,2752,온수,상선,중선 장암 방면 1-1,좁음,보통,곡선
7,749,2751,천왕,하선,본선 석남 방면 5-2,보통,보통,곡선
7,750,2752,온수,상선,중선 장암 방면 1-2,좁음,보통,곡선
7,750,2752,온수,상선,중선 장암 방면 1-3,좁음,낮음,곡선
7,750,2752,온수,상선,중선 장암 방면 1-4,좁음,낮음,곡선
6,631,2632,한강진,상선,본선 봉화산 방면 3-1,좁음,낮음,직선
6,631,2632,한강진,상선,본선 봉화산 방면 3-2,좁음,낮음,직선
6,631,2632,한강진,상선,본선 봉화산 방면 3-3,좁음,낮음,직선
6,631,2632,한강진,상선,본선 봉화산 방면 3-4,좁음,낮음,직선
6,631,2632,한강진,상선,본선 봉화산 방면 4-1,좁음,낮음,직선
6,631,2632,한강진,상선,본선 봉화산 방면 4-2,좁음,보통,직선
6,631,2632,한강진,상선,본선 봉화산 방면 4-3,좁음,낮음,직선
6,631,2632,한강진,상선,본선 봉화산 방면 4-4,좁음,낮음,직선
6,631,2632,한강진,상선,본선 봉화산 방면 5-1,좁음,낮음,직선
6,631,2632,한강진,상선,본선 봉화산 방면 5-2,좁음,낮음,직선
6,631,2632,한강진,상선,본선 봉화산 방면 5-3,좁음,낮음,직선
6,631,2632,한강진,상선,본선 봉화산 방면 5-4,좁음,낮음,직선
6,631,2632,한강진,상선,본선 봉화산 방면 6-1,좁음,낮음,직선
6,631,2632,한강진,상선,본선 봉화산 방면 6-2,좁음,낮음,직선
6,631,2632,한강진,상선,본선 봉화산 방면 6-3,좁음,낮음,직선
6,631,2632,한강진,상선,본선 봉화산 방면 6-4,좁음,낮음,직선
6,631,2632,한강진,상선,본선 봉화산 방면 7-1,좁음,낮음,직선
6,631,2632,한강진,상선,본선 봉화산 방면 7-2,좁음,낮음,직선
6,631,2632,한강진,상선,본선 봉화산 방면 7-3,좁음,낮음,직선
6,631,2632,한강진,상선,본선 봉화산 방면 7-4,좁음,낮음,직선
6,631,2632,한강진,상선,본선 봉화산 방면 8-1,좁음,낮음,직선
6,631,2632,한강진,상선,본선 봉화산 방면 8-2,좁음,낮음,직선
6,631,2632,한강진,상선,본선 봉화산 방면 8-3,좁음,낮음,직선
6,631,2632,한강진,상선,본선 봉화산 방면 8-4,좁음,낮음,직선
6,631,2632,한강진,하선,본선 응암 방면 1-1,좁음,낮음,직선
6,631,2632,한강진,하선,본선 응암 방면 1-2,좁음,낮음,직선
6,631,2632,한강진,하선,본선 응암 방면 1-3,좁음,보통,직선
6,631,2632,한강진,하선,본선 응암 방면 1-4,좁음,낮음,직선
6,631,2632,한강진,하선,본선 응암 방면 2-1,좁음,낮음,직선
6,631,2632,한강진,하선,본선 응암 방면 2-2,좁음,낮음,직선
6,631,2632,한강진,하선,본선 응암 방면 2-3,좁음,낮음,직선
6,631,2632,한강진,하선,본선 응암 방면 2-4,좁음,낮음,직선
6,631,2632,한강진,하선,본선 응암 방면 3-1,좁음,낮음,직선
6,631,2632,한강진,하선,본선 응암 방면 3-2,좁음,낮음,직선
6,631,2632,한강진,하선,본선 응암 방면 3-3,좁음,낮음,직선
6,631,2632,한강진,하선,본선 응암 방면 3-4,좁음,낮음,직선
6,631,2632,한강진,하선,본선 응암 방면 4-1,좁음,낮음,직선
6,631,2632,한강진,하선,본선 응암 방면 4-2,좁음,낮음,직선
6,631,2632,한강진,하선,본선 응암 방면 4-3,좁음,낮음,직선
6,631,2632,한강진,하선,본선 응암 방면 4-4,좁음,낮음,직선
6,631,2632,한강진,하선,본선 응암 방면 5-1,좁음,낮음,직선
6,631,2632,한강진,하선,본선 응암 방면 5-2,좁음,낮음,직선
6,631,2632,한강진,하선,본선 응암 방면 5-3,좁음,낮음,직선
6,631,2632,한강진,하선,본선 응암 방면 5-4,좁음,낮음,직선
6,631,2632,한강진,하선,본선 응암 방면 6-1,좁음,낮음,직선
6,631,2632,한강진,하선,본선 응암 방면 6-2,좁음,낮음,직선
6,631,2632,한강진,하선,본선 응암 방면 6-3,좁음,낮음,직선
6,631,2632,한강진,하선,본선 응암 방면 6-4,좁음,낮음,직선
6,631,2632,한강진,하선,본선 응암 방면 7-1,좁음,낮음,직선
6,631,2632,한강진,하선,본선 응암 방면 7-2,좁음,낮음,직선
6,631,2632,한강진,하선,본선 응암 방면 7-3,좁음,낮음,직선
6,631,2632,한강진,하선,본선 응암 방면 7-4,좁음,낮음,직선
6,631,2632,한강진,하선,본선 응암 방면 8-1,좁음,보통,직선
6,631,2632,한강진,하선,본선 응암 방면 8-2,좁음,보통,직선
6,631,2632,한강진,하선,본선 응암 방면 8-3,좁음,보통,직선
6,631,2632,한강진,하선,본선 응암 방면 8-4,좁음,낮음,직선
6,632,2633,버티고개,상선,본선 봉화산 방면 1-1,좁음,낮음,곡선
6,632,2633,버티고개,상선,본선 봉화산 방면 1-2,보통,보통,곡선
6,632,2633,버티고개,상선,본선 봉화산 방면 1-3,보통,보통,곡선
6,632,2633,버티고개,상선,본선 봉화산 방면 1-4,보통,낮음,곡선
6,632,2633,버티고개,상선,본선 봉화산 방면 2-1,보통,낮음,곡선
6,632,2633,버티고개,상선,본선 봉화산 방면 2-2,좁음,낮음,곡선
6,632,2633,버티고개,상선,본선 봉화산 방면 2-3,좁음,낮음,곡선
6,632,2633,버티고개,상선,본선 봉화산 방면 2-4,좁음,낮음,곡선
6,632,2633,버티고개,상선,본선 봉화산 방면 3-1,좁음,낮음,곡선
6,632,2633,버티고개,상선,본선 봉화산 방면 3-2,좁음,낮음,곡선
6,632,2633,버티고개,상선,본선 봉화산 방면 3-3,좁음,낮음,곡선
6,632,2633,버티고개,상선,본선 봉화산 방면 3-4,좁음,낮음,곡선
6,632,2633,버티고개,상선,본선 봉화산 방면 4-1,좁음,낮음,곡선
6,632,2633,버티고개,상선,본선 봉화산 방면 4-2,좁음,낮음,곡선
6,632,2633,버티고개,상선,본선 봉화산 방면 4-3,좁음,낮음,곡선
6,632,2633,버티고개,상선,본선 봉화산 방면 4-4,좁음,낮음,곡선
6,632,2633,버티고개,상선,본선 봉화산 방면 5-1,좁음,낮음,곡선
6,632,2633,버티고개,상선,본선 봉화산 방면 5-2,좁음,낮음,곡선
6,632,2633,버티고개,상선,본선 봉화산 방면 5-3,좁음,보통,곡선
6,632,2633,버티고개,상선,본선 봉화산 방면 5-4,좁음,낮음,곡선
6,632,2633,버티고개,상선,본선 봉화산 방면 6-1,좁음,낮음,곡선
6,632,2633,버티고개,상선,본선 봉화산 방면 6-2,좁음,낮음,곡선
7,711,2713,수락산,상선,본선 장암 방면 3-1,좁음,보통,직선
7,711,2713,수락산,상선,본선 장암 방면 3-2,좁음,보통,직선
7,711,2713,수락산,상선,본선 장암 방면 3-3,좁음,보통,직선
7,711,2713,수락산,상선,본선 장암 방면 3-4,좁음,보통,직선
7,711,2713,수락산,상선,본선 장암 방면 4-1,좁음,보통,직선
7,711,2713,수락산,상선,본선 장암 방면 4-2,좁음,높음,직선
7,711,2713,수락산,상선,본선 장암 방면 4-3,좁음,보통,직선
7,711,2713,수락산,상선,본선 장암 방면 4-4,좁음,보통,직선
7,711,2713,수락산,상선,본선 장암 방면 5-1,좁음,보통,직선
7,711,2713,수락산,상선,본선 장암 방면 5-2,좁음,보통,직선
7,711,2713,수락산,상선,본선 장암 방면 5-3,좁음,보통,직선
7,711,2713,수락산,상선,본선 장암 방면 5-4,좁음,보통,직선
7,711,2713,수락산,상선,본선 장암 방면 6-1,좁음,보통,직선
7,711,2713,수락산,상선,본선 장암 방면 6-2,좁음,보통,직선
7,711,2713,수락산,상선,본선 장암 방면 6-3,좁음,보통,직선
7,711,2713,수락산,상선,본선 장암 방면 6-4,좁음,보통,직선
7,711,2713,수락산,상선,본선 장암 방면 7-1,좁음,보통,직선
7,711,2713,수락산,상선,본선 장암 방면 7-2,좁음,보통,직선
7,711,2713,수락산,상선,본선 장암 방면 7-3,좁음,보통,직선
7,711,2713,수락산,상선,본선 장암 방면 7-4,좁음,보통,직선
7,711,2713,수락산,상선,본선 장암 방면 8-1,좁음,낮음,직선
7,711,2713,수락산,상선,본선 장암 방면 8-2,좁음,낮음,직선
7,711,2713,수락산,상선,본선 장암 방면 8-3,좁음,보통,직선
7,711,2713,수락산,상선,본선 장암 방면 8-4,좁음,보통,직선
7,711,2713,수락산,하선,본선 석남 방면 1-1,좁음,보통,직선
7,711,2713,수락산,하선,본선 석남 방면 1-2,좁음,보통,직선
7,711,2713,수락산,하선,본선 석남 방면 1-3,좁음,보통,직선
7,711,2713,수락산,하선,본선 석남 방면 1-4,좁음,보통,직선
7,711,2713,수락산,하선,본선 석남 방면 2-1,좁음,보통,직선
7,711,2713,수락산,하선,본선 석남 방면 2-2,좁음,보통,직선
7,711,2713,수락산,하선,본선 석남 방면 2-3,좁음,보통,직선
7,711,2713,수락산,하선,본선 석남 방면 2-4,좁음,보통,직선
7,711,2713,수락산,하선,본선 석남 방면 3-1,좁음,보통,직선
7,711,2713,수락산,하선,본선 석남 방면 3-2,좁음,보통,직선
7,711,2713,수락산,하선,본선 석남 방면 3-3,좁음,보통,직선
7,711,2713,수락산,하선,본선 석남 방면 3-4,좁음,보통,직선
7,711,2713,수락산,하선,본선 석남 방면 4-1,좁음,보통,직선
7,711,2713,수락산,하선,본선 석남 방면 4-2,좁음,보통,직선
7,711,2713,수락산,하선,본선 석남 방면 4-3,좁음,보통,직선
7,711,2713,수락산,하선,본선 석남 방면 4-4,좁음,보통,직선
7,711,2713,수락산,하선,본선 석남 방면 5-1,좁음,보통,직선
7,711,2713,수락산,하선,본선 석남 방면 5-2,좁음,보통,직선
7,711,2713,수락산,하선,본선 석남 방면 5-3,좁음,보통,직선
7,711,2713,수락산,하선,본선 석남 방면 5-4,좁음,보통,직선
7,711,2713,수락산,하선,본선 석남 방면 6-1,좁음,낮음,직선
7,711,2713,수락산,하선,본선 석남 방면 6-2,좁음,보통,직선
7,711,2713,수락산,하선,본선 석남 방면 6-3,좁음,보통,직선
7,711,2713,수락산,하선,본선 석남 방면 6-4,좁음,보통,직선
7,711,2713,수락산,하선,본선 석남 방면 7-1,좁음,보통,직선
7,711,2713,수락산,하선,본선 석남 방면 7-2,좁음,보통,직선
7,711,2713,수락산,하선,본선 석남 방면 7-3,좁음,보통,직선
7,711,2713,수락산,하선,본선 석남 방면 7-4,좁음,보통,직선
7,711,2713,수락산,하선,본선 석남 방면 8-1,좁음,보통,직선
7,711,2713,수락산,하선,본선 석남 방면 8-2,좁음,보통,직선
7,711,2713,수락산,하선,본선 석남 방면 8-3,좁음,보통,직선
7,711,2713,수락산,하선,본선 석남 방면 8-4,좁음,보통,직선
7,712,2714,마들,상선,본선 장암 방면 1-1,좁음,보통,직선
7,712,2714,마들,상선,본선 장암 방면 1-2,좁음,보통,직선
7,712,2714,마들,상선,본선 장암 방면 1-3,좁음,보통,직선
7,712,2714,마들,상선,본선 장암 방면 1-4,좁음,보통,직선
7,712,2714,마들,상선,본선 장암 방면 2-1,좁음,보통,직선
7,712,2714,마들,상선,본선 장암 방면 2-2,좁음,보통,직선
7,712,2714,마들,상선,본선 장암 방면 2-3,좁음,보통,직선
7,712,2714,마들,상선,본선 장암 방면 2-4,좁음,보통,직선
